Date,Open,High,Low,Close,Adj Close,Volume
2021-11-19,114.290001,115.300003,113.010002,113.239998,112.312805,5796300
2021-11-22,113.400002,113.510002,107.589996,108.489998,107.601700,9031900
2021-11-23,107.959999,108.589996,103.580002,105.959999,105.092415,10296000
2021-11-24,105.029999,108.019997,103.639999,107.769997,106.887596,7798000
2021-11-26,107.571999,108.809998,106.330002,107.120003,106.242920,6119000
2021-11-29,108.550003,108.769997,104.904999,106.919998,106.044556,5724200
2021-11-30,107.000000,108.879997,103.730003,105.690002,104.824631,9609200
2021-12-01,106.750000,106.980003,98.529999,98.599998,97.792679,11327800
2021-12-02,98.639999,101.120003,96.470001,99.019997,98.209236,14404700
2021-12-03,98.660004,99.000000,91.660004,93.529999,92.764191,20003900
2021-12-06,92.029999,95.080002,89.029999,94.949997,94.172562,19380300
2021-12-07,97.879997,101.330002,97.849998,100.110001,99.290314,13509000
2021-12-08,100.519997,103.919998,98.279999,103.220001,102.374855,11292900
2021-12-09,102.680000,103.540001,97.440002,97.730003,96.929810,14074200
2021-12-10,98.949997,100.570000,95.610001,96.169998,95.382576,13081300
2021-12-13,95.790001,96.889999,92.459999,94.500000,93.726250,17118500
2021-12-14,92.370003,94.720001,91.529999,93.419998,92.655090,12551300
2021-12-15,93.050003,95.790001,90.055000,95.430000,94.648636,24028000
2021-12-16,96.839996,97.070000,90.870003,91.870003,91.117790,20432300
2021-12-17,90.820000,97.510002,89.599998,97.199997,96.404137,26902800
2021-12-20,95.000000,96.459999,93.279999,94.730003,93.954369,13357600
2021-12-21,96.139999,98.489998,94.699997,98.370003,97.564568,11462800
2021-12-22,98.239998,99.879997,96.930000,98.260002,97.455467,12428100
2021-12-23,98.110001,99.709999,96.029999,99.070000,98.258835,8100700
2021-12-27,98.699997,99.139999,97.070000,97.410004,96.612427,7408700
2021-12-28,97.239998,99.029999,95.480003,95.629997,94.846992,9604400
2021-12-29,94.790001,95.150002,92.779999,93.830002,93.830002,9883300
2021-12-30,93.330002,98.430000,93.330002,96.699997,96.699997,9528400
2021-12-31,96.709999,98.074997,94.480003,94.589996,94.589996,7090700
2022-01-03,96.000000,97.169998,93.440002,96.989998,96.989998,10381100
2022-01-04,96.730003,97.000000,90.514999,92.690002,92.690002,19120900
2022-01-05,91.449997,92.949997,85.629997,86.120003,86.120003,20246500
2022-01-06,85.970001,87.589996,82.650002,85.580002,85.580002,20026500
2022-01-07,85.849998,88.589996,83.900002,84.419998,84.419998,15288600
2022-01-10,83.223000,84.690002,80.099998,84.639999,84.639999,23683000
2022-01-11,84.419998,87.550003,83.300003,86.980003,86.980003,13833900
2022-01-12,87.970001,89.339996,84.330002,84.559998,84.559998,19750900
2022-01-13,85.010002,85.169998,79.845001,79.980003,79.980003,25331700
2022-01-14,79.449997,81.290001,77.529999,80.239998,80.239998,25199200
2022-01-18,78.739998,80.660004,76.910004,76.910004,76.910004,23411700
2022-01-19,77.699997,79.480003,75.660004,75.750000,75.750000,31652000
2022-01-20,77.050003,80.839996,75.610001,75.870003,75.870003,24563200
2022-01-21,74.800003,76.360001,71.489998,71.519997,71.519997,38022900
2022-01-24,68.589996,73.570000,64.980003,73.540001,73.540001,66389100
2022-01-25,71.360001,73.459999,69.190002,70.800003,70.800003,37188000
2022-01-26,73.440002,74.910004,68.540001,69.029999,69.029999,34295800
2022-01-27,70.589996,70.650002,66.041000,66.330002,66.330002,21663700
2022-01-28,66.220001,69.510002,64.349998,68.910004,68.910004,38032800
2022-01-31,70.059998,75.440002,69.769997,75.430000,75.430000,28613200
2022-02-01,76.690002,77.379997,73.290001,77.080002,77.080002,23869900
2022-02-02,77.410004,77.559998,71.910004,73.139999,73.139999,30933500
2022-02-03,70.139999,72.019997,68.860001,69.040001,69.040001,31392300
2022-02-04,69.750000,73.644997,68.199997,72.750000,72.750000,29067100
2022-02-07,72.669998,75.709999,71.809998,72.480003,72.480003,20577100
2022-02-08,72.029999,72.779999,70.459999,72.389999,72.389999,17707200
2022-02-09,73.629997,76.480003,73.519997,76.110001,76.110001,22089100
2022-02-10,74.309998,78.250000,73.099998,73.760002,73.760002,32600400
2022-02-11,74.250000,76.239998,70.919998,71.900002,71.900002,30130300
2022-02-14,71.540001,74.129997,70.559998,71.389999,71.389999,22902500
2022-02-15,72.989998,75.389999,72.279999,75.279999,75.279999,19152400
2022-02-16,73.820000,73.830002,71.669998,72.870003,72.870003,15095700
2022-02-17,71.660004,71.910004,67.730003,68.180000,68.180000,19486100
2022-02-18,67.114998,67.660004,63.990002,64.800003,64.800003,26833200
2022-02-22,63.450001,66.290001,62.750000,63.389999,63.389999,26141600
2022-02-23,64.080002,64.870003,60.869999,60.880001,60.880001,22715600
2022-02-24,57.549999,65.949997,57.500000,65.620003,65.620003,37847500
2022-02-25,66.529999,67.820000,63.950001,67.820000,67.820000,23424100
2022-02-28,68.070000,71.379997,67.449997,70.470001,70.470001,24211300
2022-03-01,70.199997,71.230003,67.680000,68.309998,68.309998,20733000
2022-03-02,68.470001,68.629997,65.150002,67.559998,67.559998,18851100
2022-03-03,68.021004,68.040001,62.730000,63.259998,63.259998,24278200
2022-03-04,63.259998,64.410004,59.700001,60.230000,60.230000,22924800
2022-03-07,60.830002,62.180000,58.020000,58.049999,58.049999,24605600
2022-03-08,57.689999,61.209999,56.220001,58.619999,58.619999,31957200
2022-03-09,60.369999,62.560001,60.299999,61.709999,61.709999,20602100
2022-03-10,60.520000,60.560001,58.150002,59.540001,59.540001,18053700
2022-03-11,60.380001,60.400002,55.330002,55.580002,55.580002,26358400
2022-03-14,55.090000,55.980000,52.060001,52.290001,52.290001,28904200
2022-03-15,52.669998,54.720001,51.849998,54.389999,54.389999,28910500
2022-03-16,55.799999,60.040001,55.709999,60.040001,60.040001,42136400
2022-03-17,59.290001,62.939999,58.549999,62.930000,62.930000,24872500
2022-03-18,62.279999,65.970001,62.240002,65.769997,65.769997,31000300
2022-03-21,65.139999,66.000000,62.610001,63.980000,63.980000,26482800
2022-03-22,63.910000,67.580002,63.830002,66.970001,66.970001,23130000
2022-03-23,65.940002,68.230003,64.720001,65.669998,65.669998,20568100
2022-03-24,66.269997,66.449997,63.365002,66.400002,66.400002,20788100
2022-03-25,66.239998,66.500000,63.459999,64.510002,64.510002,22178100
2022-03-28,65.419998,67.370003,64.519997,67.059998,67.059998,19877600
2022-03-29,68.528000,72.004997,67.934998,71.389999,71.389999,30754500
2022-03-30,70.480003,71.900002,68.150002,68.680000,68.680000,27168200
2022-03-31,68.389999,68.650002,66.269997,66.290001,66.290001,17418300
2022-04-01,66.764999,68.614998,66.309998,67.540001,67.540001,15783300
2022-04-04,68.220001,70.839996,67.989998,70.500000,70.500000,15964800
2022-04-05,70.169998,70.680000,66.209999,66.480003,66.480003,20621400
2022-04-06,64.849998,65.169998,61.919998,63.400002,63.400002,35520000
2022-04-07,63.160000,64.769997,60.610001,62.660000,62.660000,24830500
2022-04-08,62.200001,62.580002,60.419998,60.650002,60.650002,20603600
2022-04-11,59.310001,60.820000,58.160000,59.840000,59.840000,20493100
2022-04-12,61.438000,63.250000,59.360001,59.840000,59.840000,25354300
2022-04-13,59.580002,62.119999,59.020000,61.730000,61.730000,20889900
2022-04-14,61.529999,61.580002,58.900002,58.990002,58.990002,21319300
2022-04-18,58.570000,58.895000,56.320000,57.349998,57.349998,16187400
2022-04-19,57.209999,60.419998,56.860001,59.669998,59.669998,18305900
2022-04-20,59.270000,59.430000,56.130001,56.130001,56.130001,22753100
2022-04-21,57.759998,58.730000,52.910000,53.340000,53.340000,26814000
2022-04-22,53.529999,54.970001,52.119999,52.459999,52.459999,21931000
2022-04-25,52.040001,54.619999,51.950001,54.349998,54.349998,26061300
2022-04-26,53.820000,54.189999,50.509998,50.680000,50.680000,23989500
2022-04-27,50.610001,51.840000,49.459999,49.560001,49.560001,25873700
2022-04-28,48.680000,49.610001,45.889999,48.869999,48.869999,38939100
2022-04-29,48.630001,51.268002,47.090000,47.130001,47.130001,24789600
2022-05-02,47.000000,50.130001,46.349998,50.130001,50.130001,33584000
2022-05-03,49.680000,51.419998,49.139999,49.869999,49.869999,21910700
2022-05-04,49.740002,52.709999,47.459999,52.430000,52.430000,51205400
2022-05-05,51.230000,51.230000,46.950001,47.750000,47.750000,37096800
2022-05-06,47.639999,47.639999,43.990002,45.630001,45.630001,44973100
2022-05-09,44.119999,44.974998,40.755001,41.130001,41.130001,43539600
2022-05-10,42.650002,44.110001,38.720001,41.080002,41.080002,59822500
2022-05-11,39.259998,41.000000,36.630001,36.930000,36.930000,71471900
2022-05-12,35.919998,40.540001,35.099998,38.990002,38.990002,79683500
2022-05-13,41.009998,44.110001,40.861000,43.599998,43.599998,61854200
2022-05-16,43.209999,43.919998,40.924999,41.020000,41.020000,45703200
2022-05-17,42.520000,43.380001,40.669998,43.080002,43.080002,35939700
2022-05-18,42.060001,43.740002,40.959999,41.169998,41.169998,35805600
2022-05-19,41.209999,44.150002,40.720001,43.029999,43.029999,47657000
2022-05-20,43.849998,44.450001,39.980000,42.410000,42.410000,39631200
2022-05-23,42.540001,42.860001,40.757000,42.139999,42.139999,33045400
2022-05-24,41.099998,41.283001,38.619999,39.209999,39.209999,37754000
2022-05-25,39.090000,41.439999,39.060001,41.029999,41.029999,31671500
2022-05-26,40.700001,43.000000,40.439999,42.630001,42.630001,26800300
2022-05-27,43.250000,45.439999,43.160000,45.410000,45.410000,30032500
2022-05-31,45.590000,46.049999,43.220001,44.090000,44.090000,31455200
2022-06-01,44.180000,44.990002,41.779999,42.500000,42.500000,33850700
2022-06-02,42.680000,46.080002,42.209999,45.630001,45.630001,32364000
2022-06-03,44.090000,44.820000,42.820000,43.160000,43.160000,29369200
2022-06-06,44.439999,44.849998,42.689999,43.490002,43.490002,26421700
2022-06-07,42.525002,44.840000,42.099998,44.779999,44.779999,22570600
2022-06-08,44.869999,46.939999,44.759998,45.990002,45.990002,29138500
2022-06-09,45.650002,46.020000,43.189999,43.200001,43.200001,26094600
2022-06-10,41.610001,42.340000,39.820000,40.110001,40.110001,35895500
